patch_key,fold_id,patch_index,class_index,class_name,channel_index,instance_id,total_pixel_count,overlap_pixel_count,positive_background_pixel_count,overlapping_class_indices,overlapping_instance_ids,overlapping_instance_ids_by_class,touches_cross_class_overlap,analysis_eligible,primary_eligible,confirmatory_eligible,analysis_exclusion_reason
fold_2:patch_2245,2,2245,1,inflammatory,1,178,267,1,0,[0],[190],"{""neoplastic"": [190]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2246,2,2246,0,neoplastic,0,99,320,1,0,[1],[105],"{""inflammatory"": [105]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2246,2,2246,0,neoplastic,0,193,271,4,0,[1],[201],"{""inflammatory"": [201]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2246,2,2246,0,neoplastic,0,236,972,4,0,[1],[240],"{""inflammatory"": [240]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2246,2,2246,1,inflammatory,1,105,326,1,0,[0],[99],"{""neoplastic"": [99]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2246,2,2246,1,inflammatory,1,201,208,4,0,[0],[193],"{""neoplastic"": [193]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2246,2,2246,1,inflammatory,1,240,307,4,0,[0],[236],"{""neoplastic"": [236]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2249,2,2249,0,neoplastic,0,962,299,64,0,[1],[881],"{""inflammatory"": [881]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2249,2,2249,1,inflammatory,1,881,451,64,0,[0],[962],"{""neoplastic"": [962]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2254,2,2254,1,inflammatory,1,166,65,15,0,[2],[199],"{""connective_soft_tissue"": [199]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2254,2,2254,2,connective_soft_tissue,2,199,133,15,0,[1],[166],"{""inflammatory"": [166]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2257,2,2257,1,inflammatory,1,230,47,2,0,[2],[185],"{""connective_soft_tissue"": [185]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2257,2,2257,2,connective_soft_tissue,2,185,117,2,0,[1],[230],"{""inflammatory"": [230]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2259,2,2259,0,neoplastic,0,40,87,1,0,[2],[13],"{""connective_soft_tissue"": [13]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2259,2,2259,2,connective_soft_tissue,2,13,193,1,0,[0],[40],"{""neoplastic"": [40]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2260,2,2260,0,neoplastic,0,451,297,1,0,[2],[462],"{""connective_soft_tissue"": [462]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2260,2,2260,2,connective_soft_tissue,2,462,366,1,0,[0],[451],"{""neoplastic"": [451]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2272,2,2272,1,inflammatory,1,74,569,6,0,[2],[43],"{""connective_soft_tissue"": [43]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2272,2,2272,1,inflammatory,1,175,340,6,0,[2],[198],"{""connective_soft_tissue"": [198]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2272,2,2272,2,connective_soft_tissue,2,43,545,6,0,[1],[74],"{""inflammatory"": [74]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2272,2,2272,2,connective_soft_tissue,2,198,398,6,0,[1],[175],"{""inflammatory"": [175]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,1,inflammatory,1,429,437,1,0,[2],[399],"{""connective_soft_tissue"": [399]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,1,inflammatory,1,496,332,5,0,[2],[483],"{""connective_soft_tissue"": [483]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,1,inflammatory,1,523,409,28,0,[2],[1416],"{""connective_soft_tissue"": [1416]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,1,inflammatory,1,544,291,5,0,[2],[501],"{""connective_soft_tissue"": [501]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,1,inflammatory,1,602,196,7,0,[2],[590],"{""connective_soft_tissue"": [590]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,1,inflammatory,1,607,526,1,0,[2],[597],"{""connective_soft_tissue"": [597]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,2,connective_soft_tissue,2,399,347,1,0,[1],[429],"{""inflammatory"": [429]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,2,connective_soft_tissue,2,483,521,5,0,[1],[496],"{""inflammatory"": [496]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,2,connective_soft_tissue,2,501,524,5,0,[1],[544],"{""inflammatory"": [544]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,2,connective_soft_tissue,2,590,447,7,0,[1],[602],"{""inflammatory"": [602]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,2,connective_soft_tissue,2,597,213,1,0,[1],[607],"{""inflammatory"": [607]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2273,2,2273,2,connective_soft_tissue,2,1416,298,28,0,[1],[523],"{""inflammatory"": [523]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2274,2,2274,1,inflammatory,1,1023,448,2,0,[2],[1050],"{""connective_soft_tissue"": [1050]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2274,2,2274,2,connective_soft_tissue,2,1050,62,2,0,[1],[1023],"{""inflammatory"": [1023]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2275,2,2275,1,inflammatory,1,1073,341,1,0,[2],[1059],"{""connective_soft_tissue"": [1059]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2275,2,2275,1,inflammatory,1,1337,301,3,0,[2],[1347],"{""connective_soft_tissue"": [1347]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2275,2,2275,2,connective_soft_tissue,2,1059,313,1,0,[1],[1073],"{""inflammatory"": [1073]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2275,2,2275,2,connective_soft_tissue,2,1347,635,3,0,[1],[1337],"{""inflammatory"": [1337]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2276,2,2276,1,inflammatory,1,1043,136,1,0,[2],[1060],"{""connective_soft_tissue"": [1060]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2276,2,2276,1,inflammatory,1,1067,1129,6,0,[2],[1114],"{""connective_soft_tissue"": [1114]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2276,2,2276,1,inflammatory,1,1376,272,15,0,[2],[1388],"{""connective_soft_tissue"": [1388]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2276,2,2276,2,connective_soft_tissue,2,1060,281,1,0,[1],[1043],"{""inflammatory"": [1043]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2276,2,2276,2,connective_soft_tissue,2,1114,241,6,0,[1],[1067],"{""inflammatory"": [1067]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2276,2,2276,2,connective_soft_tissue,2,1388,165,15,0,[1],[1376],"{""inflammatory"": [1376]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2277,2,2277,1,inflammatory,1,1195,392,3,0,[2],[1155],"{""connective_soft_tissue"": [1155]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2277,2,2277,2,connective_soft_tissue,2,1155,854,3,0,[1],[1195],"{""inflammatory"": [1195]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2285,2,2285,0,neoplastic,0,184,277,1,0,[1],[188],"{""inflammatory"": [188]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2285,2,2285,1,inflammatory,1,188,105,1,0,[0],[184],"{""neoplastic"": [184]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2300,2,2300,0,neoplastic,0,147,1449,6,0,[2],[152],"{""connective_soft_tissue"": [152]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2300,2,2300,2,connective_soft_tissue,2,152,495,6,0,[0],[147],"{""neoplastic"": [147]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2303,2,2303,0,neoplastic,0,45,378,2,0,[1],[36],"{""inflammatory"": [36]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2303,2,2303,1,inflammatory,1,36,473,2,0,[0],[45],"{""neoplastic"": [45]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2306,2,2306,0,neoplastic,0,328,684,5,0,[1],[332],"{""inflammatory"": [332]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2306,2,2306,1,inflammatory,1,332,125,5,0,[0],[328],"{""neoplastic"": [328]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2327,2,2327,0,neoplastic,0,488,256,2,0,[1],[490],"{""inflammatory"": [490]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2327,2,2327,1,inflammatory,1,490,536,2,0,[0],[488],"{""neoplastic"": [488]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2332,2,2332,0,neoplastic,0,239,344,2,0,[1],[241],"{""inflammatory"": [241]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2332,2,2332,1,inflammatory,1,241,297,2,0,[0],[239],"{""neoplastic"": [239]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2333,2,2333,0,neoplastic,0,166,147,3,0,[1],[154],"{""inflammatory"": [154]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2333,2,2333,1,inflammatory,1,154,195,3,0,[0],[166],"{""neoplastic"": [166]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2342,2,2342,0,neoplastic,0,232,361,6,0,[2],[245],"{""connective_soft_tissue"": [245]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2342,2,2342,2,connective_soft_tissue,2,245,1031,6,0,[0],[232],"{""neoplastic"": [232]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2353,2,2353,0,neoplastic,0,167,609,5,0,[1],[177],"{""inflammatory"": [177]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2353,2,2353,1,inflammatory,1,177,522,5,0,[0],[167],"{""neoplastic"": [167]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2354,2,2354,1,inflammatory,1,530,199,1,0,[3],[538],"{""dead"": [538]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2354,2,2354,3,dead,3,538,206,1,0,[1],[530],"{""inflammatory"": [530]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2377,2,2377,0,neoplastic,0,894,567,8,0,[1],[880],"{""inflammatory"": [880]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2377,2,2377,1,inflammatory,1,844,317,1,0,[2],[864],"{""connective_soft_tissue"": [864]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2377,2,2377,1,inflammatory,1,880,725,8,0,[0],[894],"{""neoplastic"": [894]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2377,2,2377,2,connective_soft_tissue,2,864,204,1,0,[1],[844],"{""inflammatory"": [844]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2390,2,2390,2,connective_soft_tissue,2,175,286,11,0,[4],[169],"{""non_neoplastic_epithelial"": [169]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2390,2,2390,4,non_neoplastic_epithelial,4,169,801,11,0,[2],[175],"{""connective_soft_tissue"": [175]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2404,2,2404,2,connective_soft_tissue,2,206,565,5,0,[4],[209],"{""non_neoplastic_epithelial"": [209]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2404,2,2404,4,non_neoplastic_epithelial,4,209,533,5,0,[2],[206],"{""connective_soft_tissue"": [206]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2406,2,2406,1,inflammatory,1,309,587,2,0,[2],[303],"{""connective_soft_tissue"": [303]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2406,2,2406,2,connective_soft_tissue,2,303,387,2,0,[1],[309],"{""inflammatory"": [309]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2409,2,2409,0,neoplastic,0,166,537,5,0,[2],[163],"{""connective_soft_tissue"": [163]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2409,2,2409,2,connective_soft_tissue,2,163,577,5,0,[0],[166],"{""neoplastic"": [166]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2418,2,2418,0,neoplastic,0,259,111,3,0,[1],[255],"{""inflammatory"": [255]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2418,2,2418,1,inflammatory,1,255,316,3,0,[0],[259],"{""neoplastic"": [259]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2423,2,2423,2,connective_soft_tissue,2,83,391,3,0,[4],[95],"{""non_neoplastic_epithelial"": [95]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2423,2,2423,4,non_neoplastic_epithelial,4,95,354,3,0,[2],[83],"{""connective_soft_tissue"": [83]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2425,2,2425,1,inflammatory,1,201,442,6,0,[4],[190],"{""non_neoplastic_epithelial"": [190]}",true,false,false,false,touches_cross_class_overlap
fold_2:patch_2425,2,2425,4,non_neoplastic_epithelial,4,190,376,6,0,[1],[201],"{""inflammatory"": [201]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_77,3,77,1,inflammatory,1,22,526,3,0,[4],[19],"{""non_neoplastic_epithelial"": [19]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_77,3,77,4,non_neoplastic_epithelial,4,19,348,3,0,[1],[22],"{""inflammatory"": [22]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_103,3,103,1,inflammatory,1,35,426,1,0,[2],[34],"{""connective_soft_tissue"": [34]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_103,3,103,2,connective_soft_tissue,2,34,735,1,0,[1],[35],"{""inflammatory"": [35]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_109,3,109,1,inflammatory,1,356,285,26,0,[4],[365],"{""non_neoplastic_epithelial"": [365]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_109,3,109,4,non_neoplastic_epithelial,4,365,295,26,0,[1],[356],"{""inflammatory"": [356]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_163,3,163,1,inflammatory,1,96,287,6,0,[2],[87],"{""connective_soft_tissue"": [87]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_163,3,163,2,connective_soft_tissue,2,87,313,6,0,[1],[96],"{""inflammatory"": [96]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_175,3,175,1,inflammatory,1,431,540,4,0,[4],[401],"{""non_neoplastic_epithelial"": [401]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_175,3,175,4,non_neoplastic_epithelial,4,401,476,4,0,[1],[431],"{""inflammatory"": [431]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_222,3,222,1,inflammatory,1,289,207,6,0,[4],[305],"{""non_neoplastic_epithelial"": [305]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_222,3,222,4,non_neoplastic_epithelial,4,305,480,6,0,[1],[289],"{""inflammatory"": [289]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_240,3,240,1,inflammatory,1,51,219,3,0,[2],[31],"{""connective_soft_tissue"": [31]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_240,3,240,2,connective_soft_tissue,2,31,613,3,0,[1],[51],"{""inflammatory"": [51]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_241,3,241,1,inflammatory,1,315,266,6,0,[2],[324],"{""connective_soft_tissue"": [324]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_241,3,241,2,connective_soft_tissue,2,324,327,6,0,[1],[315],"{""inflammatory"": [315]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_252,3,252,1,inflammatory,1,337,272,4,0,[2],[346],"{""connective_soft_tissue"": [346]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_252,3,252,2,connective_soft_tissue,2,346,306,4,0,[1],[337],"{""inflammatory"": [337]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_253,3,253,1,inflammatory,1,450,319,6,0,[2],[444],"{""connective_soft_tissue"": [444]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_253,3,253,2,connective_soft_tissue,2,444,386,6,0,[1],[450],"{""inflammatory"": [450]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_268,3,268,0,neoplastic,0,91,167,2,0,[2],[109],"{""connective_soft_tissue"": [109]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_268,3,268,2,connective_soft_tissue,2,109,940,2,0,[0],[91],"{""neoplastic"": [91]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_279,3,279,1,inflammatory,1,227,350,6,0,[2],[228],"{""connective_soft_tissue"": [228]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_279,3,279,2,connective_soft_tissue,2,228,310,6,0,[1],[227],"{""inflammatory"": [227]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_322,3,322,1,inflammatory,1,173,642,1,0,[2],[165],"{""connective_soft_tissue"": [165]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_322,3,322,2,connective_soft_tissue,2,165,546,1,0,[1],[173],"{""inflammatory"": [173]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_390,3,390,1,inflammatory,1,59,531,13,0,[2],[55],"{""connective_soft_tissue"": [55]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_390,3,390,2,connective_soft_tissue,2,55,734,13,0,[1],[59],"{""inflammatory"": [59]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_400,3,400,0,neoplastic,0,61,583,2,0,[1],[59],"{""inflammatory"": [59]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_400,3,400,1,inflammatory,1,59,290,2,0,[0],[61],"{""neoplastic"": [61]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_433,3,433,0,neoplastic,0,130,2556,1,0,[2],[131],"{""connective_soft_tissue"": [131]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_433,3,433,2,connective_soft_tissue,2,131,1692,1,0,[0],[130],"{""neoplastic"": [130]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_438,3,438,0,neoplastic,0,15,1080,17,0,[1],[23],"{""inflammatory"": [23]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_438,3,438,1,inflammatory,1,23,302,17,0,[0],[15],"{""neoplastic"": [15]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_438,3,438,1,inflammatory,1,51,253,5,0,[2],[46],"{""connective_soft_tissue"": [46]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_438,3,438,2,connective_soft_tissue,2,46,482,5,0,[1],[51],"{""inflammatory"": [51]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_440,3,440,1,inflammatory,1,203,170,6,0,[2],[202],"{""connective_soft_tissue"": [202]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_440,3,440,2,connective_soft_tissue,2,202,172,6,0,[1],[203],"{""inflammatory"": [203]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_484,3,484,1,inflammatory,1,35,366,1,0,[2],[350],"{""connective_soft_tissue"": [350]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_484,3,484,2,connective_soft_tissue,2,350,403,1,0,[1],[35],"{""inflammatory"": [35]}",true,false,false,false,touches_cross_class_overlap
